x,y
0.0910091009,1.8293186747
0.0920092009,2.7726895389
0.0930093009,1.0290242548
0.0940094009,1.9974605258
0.0950095010,3.0960084759
0.0960096010,3.0786133949
0.0970097010,2.7977960976
0.0980098010,2.9214028209
0.0990099010,2.8260181624
0.1000100010,2.8231898836
0.1010101010,2.9132418021
0.1020102010,2.2524407870
0.1030103010,1.5502939597
0.1040104010,2.8249098918
0.1050105011,2.7176580012
0.1060106011,1.2656212942
0.1070107011,2.8701201906
0.1080108011,1.5918952621
0.1090109011,4.7107166274
0.1100110011,2.7066060633
0.1110111011,2.5425997544
0.1120112011,3.1713141913
0.1130113011,1.8362656203
0.1140114011,3.0730433128
0.1150115012,2.9788466626
0.1160116012,3.6957493654
0.1170117012,3.2733041157
0.1180118012,2.2636008900
0.1190119012,4.1284104794
0.1200120012,2.6642094646
0.1210121012,2.4591688995
0.1220122012,3.7354178110
0.1230123012,2.3677652815
0.1240124012,2.3215717414
0.1250125013,2.1262368204
0.1260126013,3.9340084408
0.1270127013,0.7677673140
0.1280128013,1.0377454520
0.1290129013,2.3359072239
0.1300130013,2.7957014912
0.1310131013,1.2176555277
0.1320132013,3.7479966634
0.1330133013,4.5014134016
0.1340134013,1.5685617012
0.1350135014,3.5358748349
0.1360136014,2.1110761885
0.1370137014,2.5160291142
0.1380138014,3.3301379406
0.1390139014,2.6596422854
0.1400140014,3.7654563455
0.1410141014,0.8311414839
0.1420142014,1.4076875174
0.1430143014,1.6809759926
0.1440144014,2.6908085685
0.1450145015,3.1231829923
0.1460146015,3.3096646740
0.1470147015,3.3211516055
0.1480148015,0.2806507873
0.1490149015,3.3279347870
0.1500150015,1.2556599267
0.1510151015,2.8083034471
0.1520152015,2.3781369964
0.1530153015,2.1232934710
0.1540154015,2.8984498385
0.1550155016,3.9063442415
0.1560156016,1.0092678152
0.1570157016,4.3335345203
0.1580158016,2.3264681844
0.1590159016,2.3419015724
0.1600160016,1.4785485040
0.1610161016,3.0014864104
0.1620162016,1.2343088344
0.1630163016,2.0059210818
0.1640164016,1.6672000154
0.1650165017,2.5054313293
0.1660166017,2.0007102482
0.1670167017,1.3637170223
0.1680168017,3.1248423856
0.1690169017,2.2763152001
0.1700170017,2.5833146477
0.1710171017,2.4260473264
0.1720172017,3.9527069330
0.1730173017,1.2853032256
0.1740174017,1.5433978600
0.1750175018,2.6371841489
0.1760176018,2.8771463661
0.1770177018,3.6757933657
0.1780178018,2.4624867688
0.1790179018,2.3997598591
0.1800180018,3.2817158393
0.1810181018,3.0393013018
0.1820182018,2.9385866759
0.1830183018,4.5040644250
0.1840184018,1.9131300342
0.1850185019,1.4080709186
0.1860186019,2.9341097199
0.1870187019,1.0103768560
0.1880188019,2.0253341088
0.1890189019,2.2712729593
0.1900190019,1.5270952422
0.1910191019,2.0190360901
0.1920192019,2.8724158112
0.1930193019,3.5068992333
0.1940194019,2.1691713922
0.1950195020,1.4447937006
0.1960196020,3.8894043036
0.1970197020,3.0336073382
0.1980198020,2.2679028642
0.1990199020,3.7025357988
0.2000200020,3.2827932693
0.2010201020,2.7542569007
0.2020202020,2.5582062022
0.2030203020,1.7628146451
0.2040204020,2.4958262038
0.2050205021,2.5005765731
0.2060206021,2.4375978506
0.2070207021,2.8499597289
0.2080208021,1.2830900019
0.2090209021,1.9362961358
0.2100210021,4.1518622849
0.2110211021,3.3323163321
0.2120212021,1.9442100420
0.2130213021,2.5125478341
0.2140214021,2.8148415320
0.2150215022,2.5563164181
0.2160216022,1.9935421416
0.2170217022,1.7955378777
0.2180218022,0.9763189450
0.2190219022,3.4174664883
0.2200220022,1.4497714622
0.2210221022,2.0753018088
0.2220222022,2.7555399127
0.2230223022,2.5473074459
0.2240224022,3.0907196532
0.2250225023,1.5408959565
0.2260226023,2.6740635144
0.2270227023,2.1366874287
0.2280228023,2.5650856836
0.2290229023,3.2043500292
0.2300230023,4.5239560746
0.2310231023,3.1393653432
0.2320232023,3.7035630119
0.2330233023,3.0102669086
0.2340234023,3.2272918519
0.2350235024,3.3336183694
0.2360236024,3.5232410766
0.2370237024,2.3607319934
0.2380238024,1.8677050216
0.2390239024,4.8835369779
0.2400240024,2.8796132914
0.2410241024,0.8657490159
0.2420242024,3.2900069209
0.2430243024,2.0010639830
0.2440244024,3.6615970520
0.2450245025,3.2187112594
0.2460246025,2.2722918184
0.2470247025,1.9234380162
0.2480248025,2.9845979226
0.2490249025,5.3591884907
0.2500250025,3.6096339472
0.2510251025,2.5190112859
0.2520252025,3.3000296261
0.2530253025,2.3461578623
0.2540254025,2.3444397342
0.2550255026,1.6843242505
0.2560256026,3.4527703371
0.2570257026,4.6243573399
0.2580258026,0.8836917470
0.2590259026,3.0276668904
0.2600260026,0.7992101547
0.2610261026,2.6561455460
0.2620262026,3.2289619412
0.2630263026,3.6557615506
0.2640264026,2.4344039672
0.2650265027,3.8056834422
0.2660266027,4.3693771561
0.2670267027,1.6679855672
0.2680268027,3.0566057390
0.2690269027,3.6424269880
0.2700270027,3.9690002572
0.2710271027,3.1134855605
0.2720272027,2.6287432196
0.2730273027,3.3057383627
0.2740274027,4.0488669265
0.2750275028,4.1530979904
0.2760276028,2.5444356744
0.2770277028,1.0420085608
0.2780278028,2.2441598860
0.2790279028,2.2748095839
0.2800280028,2.6652362702
0.2810281028,2.6916061493
0.2820282028,2.8154615779
0.2830283028,2.4863041737
0.2840284028,3.0680708126
0.2850285029,0.9256519438
0.2860286029,2.1247244308
0.2870287029,3.3480300049
0.2880288029,2.8817455767
0.2890289029,2.8252816037
0.2900290029,3.1199570802
0.2910291029,3.1646363294
0.2920292029,2.2924241492
0.2930293029,1.2579768170
0.2940294029,4.3082623673
0.2950295030,2.2736554208
0.2960296030,3.5923554876
0.2970297030,2.2507203080
0.2980298030,1.0560441389
0.2990299030,2.7975658147
0.3000300030,2.7994449556
0.3010301030,3.6352382107
0.3020302030,1.8517586147
0.3030303030,3.3402690377
0.3040304030,3.9061711369
0.3050305031,2.8819888905
0.3060306031,2.9091605284
0.3070307031,2.4306361609
0.3080308031,4.8196715378
0.3090309031,2.7087421516
0.3100310031,3.3727006752
0.3110311031,3.9881129517
0.3120312031,3.3562241412
0.3130313031,3.5739004792
0.3140314031,3.2367038107
0.3150315032,3.4215422103
0.3160316032,2.4993550272
0.3170317032,2.5378881133
0.3180318032,2.9947794934
0.3190319032,4.1286697060
0.3200320032,1.3067262607
0.3210321032,2.3185951065
0.3220322032,4.7819031785
0.3230323032,5.0168296685
0.3240324032,2.2888067915
0.3250325033,3.2716719670
0.3260326033,1.0988593177
0.3270327033,4.9089522420
0.3280328033,4.4664961172
0.3290329033,2.6131145116
0.3300330033,2.9237241229
0.3310331033,2.9111968376
0.3320332033,1.5285029733
0.3330333033,2.4225413477
0.3340334033,3.5116879560
0.3350335034,3.3275492587
0.3360336034,3.9215266552
0.3370337034,2.3049177246
0.3380338034,3.6118499445
0.3390339034,4.7342089438
0.3400340034,4.3981170210
0.3410341034,1.7017486465
0.3420342034,5.3908854536
0.3430343034,4.4269855954
0.3440344034,3.2452606141
0.3450345035,3.2173233261
0.3460346035,2.7685766571
0.3470347035,2.4767417351
0.3480348035,4.1541693028
0.3490349035,3.3549843706
0.3500350035,2.2211518638
0.3510351035,2.4284335164
0.3520352035,3.1681329846
0.3530353035,3.2520014694
0.3540354035,3.3521645436
0.3550355036,4.0371242019
0.3560356036,4.6267381044
0.3570357036,2.9394299296
0.3580358036,4.5919786953
0.3590359036,2.5712771367
0.3600360036,2.9868442709
0.3610361036,2.9117553340
0.3620362036,1.7825259832
0.3630363036,3.0049417925
0.3640364036,1.7767060447
0.3650365037,3.3201754252
0.3660366037,2.7938671717
0.3670367037,3.0586014563
0.3680368037,3.8020220953
0.3690369037,3.2454324702
0.3700370037,3.5570150580
0.3710371037,2.4706205631
0.3720372037,4.7243983259
0.3730373037,2.9417510519
0.3740374037,4.9898569951
0.3750375038,1.5517553437
0.3760376038,1.1025172727
0.3770377038,3.6931683491
0.3780378038,3.9124528301
0.3790379038,4.4903987090
0.3800380038,2.1376091694
0.3810381038,3.1165062086
0.3820382038,3.4149425566
0.3830383038,3.8439566911
0.3840384038,3.1906262965
0.3850385039,4.7304741973
0.3860386039,3.3907255095
0.3870387039,1.7710685757
0.3880388039,4.2626319457
0.3890389039,4.3536208573
0.3900390039,1.9373656044
0.3910391039,4.7700667162
0.3920392039,3.8331280481
0.3930393039,2.2613738519
0.3940394039,2.7133716766
0.3950395040,2.8900521881
0.3960396040,3.7596594946
0.3970397040,2.9927387667
0.3980398040,4.0975380447
0.3990399040,3.1438872574
0.4000400040,4.2166174470
0.4010401040,2.7791615795
0.4020402040,0.9801176461
0.4030403040,3.5556655537
0.4040404040,3.3595822740
0.4050405041,1.5306005658
0.4060406041,4.2001270720
0.4070407041,2.4721101625
0.4080408041,4.1533557654
0.4090409041,4.4966076364
0.4100410041,3.1379021976
0.4110411041,2.5604772959
0.4120412041,4.5310487459
0.4130413041,1.2153577448
0.4140414041,4.6189948619
0.4150415042,4.2136401155
0.4160416042,3.5658029386
0.4170417042,2.7198731046
0.4180418042,4.1890749919
0.4190419042,5.3109676105
0.4200420042,2.7660693751
0.4210421042,3.1864605652
0.4220422042,3.5392496019
0.4230423042,5.8042733800
0.4240424042,4.0218148059
0.4250425043,2.7388170687
0.4260426043,3.6974379115
0.4270427043,2.4958196042
0.4280428043,2.8549136697
0.4290429043,4.3369594061
0.4300430043,2.7053290828
0.4310431043,2.4144226540
0.4320432043,3.3565664753
0.4330433043,3.4220454770
0.4340434043,2.8689757897
0.4350435044,2.9214810643
0.4360436044,3.3745523915
0.4370437044,4.2180913140
0.4380438044,4.1099901846
0.4390439044,3.2519750436
0.4400440044,3.6830478274
0.4410441044,3.0885964803
0.4420442044,3.5136233938
0.4430443044,3.6702941490
0.4440444044,3.6308559397
0.4450445045,3.2402481730
0.4460446045,3.0677069181
0.4470447045,2.9772653978
0.4480448045,3.2347889324
0.4490449045,2.0153494254
0.4500450045,2.1231925710
0.4510451045,4.1321477093
0.4520452045,4.4603965179
0.4530453045,2.0804794506
0.4540454045,2.9078380819
0.4550455046,4.0306378401
0.4560456046,1.8505881285
0.4570457046,2.3851815719
0.4580458046,3.4939645848
0.4590459046,2.5504591539
0.4600460046,0.7944473734
0.4610461046,4.0415812515
0.4620462046,4.0757642736
0.4630463046,2.9577188134
0.4640464046,4.8321475182
0.4650465047,5.4135591182
0.4660466047,3.3876554310
0.4670467047,2.5727226390
0.4680468047,2.8956889571
0.4690469047,2.8193326476
0.4700470047,4.6645943193
0.4710471047,3.6974343159
0.4720472047,3.1463065604
0.4730473047,2.5911922176
0.4740474047,1.7325431412
0.4750475048,2.6846553796
0.4760476048,4.9820374487
0.4770477048,1.3494819445
0.4780478048,2.2243155678
0.4790479048,3.2047073279
0.4800480048,2.8422911502
0.4810481048,3.2816729676
0.4820482048,4.4569620725
0.4830483048,2.4860237513
0.4840484048,2.9378728364
0.4850485049,4.3395818411
0.4860486049,3.2797288184
0.4870487049,1.9580964370
0.4880488049,4.3704299232
0.4890489049,1.7309677295
0.4900490049,2.2846819943
0.4910491049,2.9519819935
0.4920492049,3.0920175973
0.4930493049,5.5906245131
0.4940494049,3.4216883455
0.4950495050,4.6752786705
0.4960496050,3.2069653008
0.4970497050,4.2059259747
0.4980498050,3.8760545838
0.4990499050,3.0645128455
0.5000500050,2.0222413046
0.5010501050,6.9053086459
0.5020502050,3.5061026886
0.5030503050,3.3861931860
0.5040504050,3.7728707075
0.5050505051,3.6631263540
0.5060506051,3.6914461103
0.5070507051,2.3538988684
0.5080508051,4.6805491046
0.5090509051,2.6022156262
0.5100510051,4.3396331706
0.5110511051,3.3089790066
0.5120512051,2.8060349122
0.5130513051,4.8129635996
0.5140514051,5.1591848327
0.5150515052,2.5010232627
0.5160516052,2.2953838704
0.5170517052,3.0596146515
0.5180518052,4.5920767854
0.5190519052,3.9364648397
0.5200520052,4.8937036264
0.5210521052,1.7711348909
0.5220522052,5.4647792130
0.5230523052,4.1309387208
0.5240524052,3.7250671841
0.5250525053,3.9968549243
0.5260526053,4.9510150069
0.5270527053,3.2824784127
0.5280528053,2.1046730037
0.5290529053,5.2312653612
0.5300530053,3.7386263691
0.5310531053,4.0078117069
0.5320532053,3.8464219856
0.5330533053,2.8938084614
0.5340534053,2.2104578974
0.5350535054,3.4835075524
0.5360536054,4.3513074361
0.5370537054,1.7407745075
0.5380538054,4.1925085858
0.5390539054,4.3155143804
0.5400540054,4.3478036844
0.5410541054,4.1410953077
0.5420542054,2.7866684994
0.5430543054,4.0922150873
0.5440544054,4.9367495012
0.5450545055,3.5614940530
0.5460546055,2.4354285016
0.5470547055,1.9665628403
0.5480548055,5.2694148532
0.5490549055,3.6866538387
0.5500550055,2.0689755848
0.5510551055,3.9107899075
0.5520552055,5.2301693334
0.5530553055,4.7596413030
0.5540554055,3.6944836322
0.5550555056,2.5584675508
0.5560556056,4.3413509902
0.5570557056,3.7861226798
0.5580558056,3.4881043496
0.5590559056,3.8278829708
0.5600560056,6.6930810258
0.5610561056,2.8764103235
0.5620562056,3.9482685583
0.5630563056,2.5163002801
0.5640564056,3.5457225284
0.5650565057,4.5744592607
0.5660566057,2.9849246575
0.5670567057,4.8340602060
0.5680568057,4.2821930907
0.5690569057,3.3025740684
0.5700570057,3.3167819635
0.5710571057,2.4615286115
0.5720572057,2.8134036050
0.5730573057,5.2053468194
0.5740574057,4.0058834307
0.5750575058,2.9770941188
0.5760576058,4.2820417250
0.5770577058,5.5589755798
0.5780578058,4.0009118412
0.5790579058,4.5626140815
0.5800580058,3.9396639545
0.5810581058,4.6411749153
0.5820582058,3.0302333117
0.5830583058,4.0953186058
0.5840584058,3.5522840066
0.5850585059,5.6906003655
0.5860586059,2.5404645216
0.5870587059,5.3198851725
0.5880588059,4.8193411064
0.5890589059,3.8910295162
0.5900590059,3.0900543595
0.5910591059,4.0940938010
0.5920592059,2.7242492074
0.5930593059,3.1801067979
0.5940594059,5.0950010399
0.5950595060,4.2729115154
0.5960596060,5.5196339762
0.5970597060,4.7121963251
0.5980598060,2.5268869815
0.5990599060,4.1842099875
0.6000600060,4.0175890856
0.6010601060,4.6017470545
0.6020602060,4.4094511225
0.6030603060,4.0182993612
0.6040604060,4.4535159828
0.6050605061,4.7804297935
0.6060606061,2.7039630353
0.6070607061,2.2998862330
0.6080608061,4.6113640532
0.6090609061,3.9653542808
0.6100610061,4.6001480123
0.6110611061,4.7720820525
0.6120612061,4.4919531822
0.6130613061,3.4223920614
0.6140614061,2.7458157724
0.6150615062,4.2366149349
0.6160616062,4.0319811389
0.6170617062,1.5072325316
0.6180618062,3.3859111864
0.6190619062,4.6684516920
0.6200620062,2.6681833685
0.6210621062,4.9832293461
0.6220622062,3.8738261826
0.6230623062,3.9840130681
0.6240624062,2.5636861891
0.6250625063,3.9785144291
0.6260626063,3.7153010819
0.6270627063,3.3412841555
0.6280628063,2.6898979082
0.6290629063,3.4907860497
0.6300630063,2.6687063564
0.6310631063,3.1601001002
0.6320632063,2.0319983943
0.6330633063,4.5290623400
0.6340634063,4.9412578390
0.6350635064,5.5762939139
0.6360636064,3.8038302379
0.6370637064,3.3112394091
0.6380638064,3.9547636511
0.6390639064,2.3390921299
0.6400640064,4.5280247898
0.6410641064,2.4160336662
0.6420642064,3.2192113919
0.6430643064,4.8657167112
0.6440644064,2.4742476760
0.6450645065,5.1567589075
0.6460646065,3.8606068537
0.6470647065,5.1542483817
0.6480648065,3.7879299085
0.6490649065,5.9124004831
0.6500650065,3.4256890883
0.6510651065,3.2273450822
0.6520652065,3.3360607567
0.6530653065,4.5043624279
0.6540654065,1.3574993744
0.6550655066,3.5678038856
0.6560656066,4.0084962365
0.6570657066,5.1078927629
0.6580658066,5.2480999365
0.6590659066,3.2097825221
0.6600660066,1.9782115276
0.6610661066,2.6863489748
0.6620662066,4.6863067845
0.6630663066,5.0801132765
0.6640664066,4.2805908622
0.6650665067,3.9288871193
0.6660666067,5.6405841548
0.6670667067,3.3355329492
0.6680668067,6.4170292306
0.6690669067,4.9168656180
0.6700670067,2.4938193747
0.6710671067,4.7475630824
0.6720672067,4.0383077776
0.6730673067,5.0557614493
0.6740674067,4.6986081139
0.6750675068,3.8274768717
0.6760676068,4.6910621691
0.6770677068,4.5128864142
0.6780678068,3.7620938170
0.6790679068,4.7715352542
0.6800680068,6.8817028096
0.6810681068,4.4791405131
0.6820682068,3.2335809404
0.6830683068,3.8754568620
0.6840684068,4.7023179981
0.6850685069,3.5571146298
0.6860686069,4.1820327453
0.6870687069,4.7918002404
0.6880688069,4.4910873868
0.6890689069,4.6704257482
0.6900690069,5.8699557329
0.6910691069,4.2859894915
0.6920692069,3.9346650685
0.6930693069,3.2587518676
0.6940694069,4.9228821166
0.6950695070,5.4553589284
0.6960696070,4.1982129246
0.6970697070,4.4694463969
0.6980698070,2.7479766891
0.6990699070,3.0862121262
0.7000700070,5.5027018535
0.7010701070,5.8076706897
0.7020702070,4.3092523977
0.7030703070,3.5779345819
0.7040704070,4.7063494564
0.7050705071,2.0501360053
0.7060706071,3.8805485951
0.7070707071,5.6982219210
0.7080708071,2.9250370657
0.7090709071,6.6549441817
0.7100710071,3.0080057283
0.7110711071,2.6374298549
0.7120712071,3.5512194191
0.7130713071,5.2428722798
0.7140714071,5.2907238882
0.7150715072,4.4943182591
0.7160716072,3.4583956836
0.7170717072,5.1991680342
0.7180718072,5.9372864183
0.7190719072,4.6040442893
0.7200720072,5.4847848582
0.7210721072,2.6370197909
0.7220722072,2.7169715229
0.7230723072,4.0211034414
0.7240724072,3.0133143019
0.7250725073,5.9302056732
0.7260726073,4.7664275436
0.7270727073,4.7640858854
0.7280728073,4.7521173092
0.7290729073,5.0804684571
0.7300730073,3.1604741538
0.7310731073,4.3887546348
0.7320732073,4.6548587734
0.7330733073,5.1616232925
0.7340734073,3.8474616000
0.7350735074,3.8504890514
0.7360736074,4.8452741939
0.7370737074,3.5425837897
0.7380738074,5.1401638314
0.7390739074,5.2275052246
0.7400740074,5.6726762816
0.7410741074,4.1441064177
0.7420742074,5.1655004497
0.7430743074,5.9514326448
0.7440744074,3.3287707323
0.7450745075,3.2603696515
0.7460746075,5.3941117784
0.7470747075,4.4438195720
0.7480748075,5.3874223545
0.7490749075,4.8045756150
0.7500750075,5.0349147960
0.7510751075,2.7704564138
0.7520752075,4.1024762729
0.7530753075,5.0172561235
0.7540754075,4.2395863689
0.7550755076,5.0264422629
0.7560756076,2.6924211304
0.7570757076,2.9162863195
0.7580758076,3.5911261147
0.7590759076,6.7379010129
0.7600760076,4.0368921869
0.7610761076,6.0904693788
0.7620762076,5.1089814417
0.7630763076,4.6651204754
0.7640764076,5.1806027255
0.7650765077,3.7672391513
0.7660766077,4.4046359730
0.7670767077,3.5065602636
0.7680768077,3.6882275244
0.7690769077,6.7058255982
0.7700770077,4.7342033694
0.7710771077,4.6351423078
0.7720772077,3.1765079257
0.7730773077,4.0751818379
0.7740774077,5.2763201875
0.7750775078,6.4792952336
0.7760776078,3.5947800612
0.7770777078,3.5489359290
0.7780778078,3.7936040678
0.7790779078,3.8291070413
0.7800780078,4.4304609447
0.7810781078,4.0396226912
0.7820782078,4.4046212597
0.7830783078,3.0288105795
0.7840784078,5.7952798145
0.7850785079,5.4591497615
0.7860786079,6.0074995146
0.7870787079,2.7782311149
0.7880788079,3.7996667390
0.7890789079,4.5130113347
0.7900790079,5.0675419444
0.7910791079,2.5459539802
0.7920792079,4.9419069620
0.7930793079,3.5070492038
0.7940794079,3.1502558554
0.7950795080,4.5878706086
0.7960796080,2.4565235349
0.7970797080,5.3770734211
0.7980798080,4.1031624315
0.7990799080,5.2532085219
0.8000800080,4.8096825670
0.8010801080,3.9155324686
0.8020802080,5.6446002658
0.8030803080,3.1344394305
0.8040804080,3.8430282614
0.8050805081,3.5776589843
0.8060806081,4.4224003679
0.8070807081,4.4000239452
0.8080808081,4.4532863094
0.8090809081,4.5831379695
0.8100810081,3.9316955848
0.8110811081,5.3475910352
0.8120812081,5.2639514224
0.8130813081,6.0232614176
0.8140814081,4.9314522767
0.8150815082,4.4555301548
0.8160816082,5.6201920440
0.8170817082,4.8459198805
0.8180818082,4.5695654004
0.8190819082,6.4808418593
0.8200820082,4.1392557997
0.8210821082,4.4369779525
0.8220822082,3.9344904452
0.8230823082,4.5593652009
0.8240824082,3.6300930793
0.8250825083,4.9819848371
0.8260826083,4.0143934350
0.8270827083,5.4641025706
0.8280828083,4.3862544485
0.8290829083,4.5878882249
0.8300830083,5.8864365454
0.8310831083,3.3348055525
0.8320832083,3.2025295113
0.8330833083,3.1167993557
0.8340834083,4.1636741794
0.8350835084,5.3284828575
0.8360836084,4.0865126402
0.8370837084,3.7008355841
0.8380838084,4.3074119396
0.8390839084,4.9034377893
0.8400840084,3.7786486968
0.8410841084,3.6136531631
0.8420842084,5.0544715072
0.8430843084,4.9382849055
0.8440844084,3.9206861154
0.8450845085,4.8225189468
0.8460846085,4.5116745610
0.8470847085,4.0588648307
0.8480848085,3.4093012451
0.8490849085,5.2593327664
0.8500850085,4.3777593659
0.8510851085,3.4865995477
0.8520852085,5.3330677862
0.8530853085,4.3731999116
0.8540854085,7.8006292886
0.8550855086,3.8945961802
0.8560856086,3.9920453593
0.8570857086,5.4175527847
0.8580858086,5.0415626694
0.8590859086,3.8844326446
0.8600860086,3.1608000362
0.8610861086,3.7177849542
0.8620862086,5.8918355881
0.8630863086,4.6330062631
0.8640864086,5.5245178796
0.8650865087,3.8367257538
0.8660866087,6.0873614485
0.8670867087,4.8445795958
0.8680868087,3.3109355009
0.8690869087,3.8099940757
0.8700870087,4.8272953311
0.8710871087,7.3735568175
0.8720872087,4.6732134883
0.8730873087,4.6719168229
0.8740874087,5.3598517984
0.8750875088,2.7822299577
0.8760876088,6.6199477632
0.8770877088,4.7447951676
0.8780878088,3.5428401082
0.8790879088,5.2880769697
0.8800880088,3.7421277400
0.8810881088,6.5882060801
0.8820882088,3.7362393625
0.8830883088,5.0231857389
0.8840884088,3.5429485424
0.8850885089,3.7816565503
0.8860886089,5.7884891524
0.8870887089,5.2706979927
0.8880888089,5.3090454480
0.8890889089,4.2694603303
0.8900890089,4.9450181396
0.8910891089,5.1450333673
0.8920892089,5.9455536832
0.8930893089,5.3400615841
0.8940894089,3.2048171255
0.8950895090,6.0682866433
0.8960896090,4.2591442045
0.8970897090,4.3621583192
0.8980898090,3.6328989546
0.8990899090,5.8089754611
0.9000900090,3.8394187670
0.9010901090,6.0864800616
0.9020902090,5.9105279753
0.9030903090,4.5018156951
0.9040904090,4.9137250720
0.9050905091,4.4667220858
0.9060906091,4.7006755841
0.9070907091,5.1156880950
0.9080908091,5.3899991240
0.9090909091,4.0692669234
0.9100910091,6.4844377230
0.9110911091,5.5462441088
0.9120912091,4.9274909134
0.9130913091,1.6306893738
0.9140914091,5.8177519970
0.9150915092,3.5417246148
0.9160916092,3.6983264045
0.9170917092,6.2788524457
0.9180918092,5.1469509836
0.9190919092,3.9382244406
0.9200920092,6.1283029163
0.9210921092,7.6004373315
0.9220922092,5.5426394191
0.9230923092,4.2396296689
0.9240924092,2.6312823320
0.9250925093,4.9023051703
0.9260926093,4.9961577027
0.9270927093,2.8825508998
0.9280928093,4.0180253525
0.9290929093,6.2472651456
0.9300930093,5.6984123230
0.9310931093,5.1005661586
0.9320932093,7.3072828761
0.9330933093,6.7442839526
0.9340934093,5.2578323812
0.9350935094,5.9848144015
0.9360936094,4.3072418521
0.9370937094,4.6126047703
0.9380938094,4.9777419558
0.9390939094,6.3596764622
0.9400940094,4.2759352574
0.9410941094,3.6156766970
0.9420942094,4.4283085288
0.9430943094,5.2856165296
0.9440944094,4.2315559112
0.9450945095,5.7187484667
0.9460946095,5.0450426354
0.9470947095,5.5043379037
0.9480948095,4.9561940626
0.9490949095,4.5008171422
0.9500950095,4.8681458284
0.9510951095,2.6052970324
0.9520952095,6.8192692128
0.9530953095,4.2135087606
0.9540954095,4.3251905925
0.9550955096,5.1328500978
0.9560956096,3.3698919807
0.9570957096,3.1302878116
0.9580958096,4.8176192055
0.9590959096,5.4719155378
0.9600960096,3.9095187319
0.9610961096,3.5852855662
0.9620962096,5.1163374935
0.9630963096,5.4270530778
0.9640964096,4.9165338320
0.9650965097,6.9056585136
0.9660966097,5.6362461799
0.9670967097,4.7816268086
0.9680968097,7.0578048612
0.9690969097,5.5279828813
0.9700970097,5.3217973461
0.9710971097,5.0737105346
0.9720972097,3.5229274082
0.9730973097,4.7126936817
0.9740974097,5.7126939492
0.9750975098,6.5934091730
0.9760976098,4.2005546230
0.9770977098,4.2470702208
0.9780978098,3.7835651165
0.9790979098,4.4859764047
0.9800980098,4.1633381215
0.9810981098,4.6884340091
0.9820982098,3.3266803619
0.9830983098,2.4129454866
0.9840984098,3.8347831586
0.9850985099,6.5621594541
0.9860986099,4.8870284346
0.9870987099,5.3366434146
0.9880988099,5.5831251127
0.9890989099,5.3852761160
0.9900990099,5.5424149539
0.9910991099,5.0170084103
0.9920992099,6.6655556050
0.9930993099,5.6005739562
0.9940994099,5.4351436623
0.9950995100,3.1887538834
0.9960996100,6.2967910575
0.9970997100,4.6865487230
0.9980998100,4.6808604438
