x,y
0.7707707708,4.0506176895
0.7807807808,5.2997280707
0.7907907908,4.5660315705
0.8008008008,5.2407706767
0.8108108108,5.1162121496
0.8208208208,3.1354517969
0.8308308308,4.4074484718
0.8408408408,6.8529664943
0.8508508509,6.0962638642
0.8608608609,7.0178959397
0.8708708709,5.8110402341
0.8808808809,4.4671602194
0.8908908909,5.5265722722
0.9009009009,4.7424467968
0.9109109109,3.2339022271
0.9209209209,5.7703793497
0.9309309309,5.3450963341
0.9409409409,5.5725559768
0.9509509510,4.5062015999
0.9609609610,4.4921891797
0.9709709710,4.9353100539
0.9809809810,5.1764260704
0.9909909910,5.6414840805
1.0010010010,4.6181601523
1.0110110110,5.8370230116
1.0210210210,4.5523517759
1.0310310310,4.9389173600
1.0410410410,6.6456294666
1.0510510511,3.9011462054
1.0610610611,5.1257745092
1.0710710711,5.8948390327
1.0810810811,6.1041338791
1.0910910911,5.4694246054
1.1011011011,8.1815377925
1.1111111111,6.4741334999
1.1211211211,5.5496332200
1.1311311311,4.6285227457
1.1411411411,5.0788865843
1.1511511512,4.8318798715
1.1611611612,6.6334928583
1.1711711712,5.0612438699
1.1811811812,4.0244777980
1.1911911912,7.5500149364
1.2012012012,5.8162948426
1.2112112112,4.9334675811
1.2212212212,5.5369453724
1.2312312312,5.9284301926
1.2412412412,5.8315530640
1.2512512513,5.9209294559
1.2612612613,6.2641571282
1.2712712713,4.7309869799
1.2812812813,5.7604753704
1.2912912913,6.0299378449
1.3013013013,5.0634982586
1.3113113113,4.3754556901
1.3213213213,8.6771801550
1.3313313313,5.5046666745
1.3413413413,6.8229932753
1.3513513514,6.0453577807
1.3613613614,7.5457400838
1.3713713714,7.0795188345
1.3813813814,7.4780691905
1.3913913914,5.8328546052
1.4014014014,5.0430848090
1.4114114114,6.5598230928
1.4214214214,7.2749050770
1.4314314314,5.4198135428
1.4414414414,5.9662058981
1.4514514515,6.5067608218
1.4614614615,6.0302972405
1.4714714715,4.1331512733
1.4814814815,5.4269016869
1.4914914915,5.6389768454
1.5015015015,4.8453768596
1.5115115115,6.8119669557
1.5215215215,4.7515268320
1.5315315315,7.5291204882
1.5415415415,6.3578497826
1.5515515516,6.0212756471
1.5615615616,4.2342935948
1.5715715716,6.7504314997
1.5815815816,5.1434430390
1.5915915916,6.9091578649
1.6016016016,7.1058294986
1.6116116116,6.7243885362
1.6216216216,6.8896533054
1.6316316316,5.8348328490
1.6416416416,6.7783421731
1.6516516517,6.1868657239
1.6616616617,7.6388975712
1.6716716717,7.7364802883
1.6816816817,6.7937206566
1.6916916917,7.8206163675
1.7017017017,6.1468030456
1.7117117117,5.0990502953
1.7217217217,7.0466353438
1.7317317317,6.5407994781
1.7417417417,5.1784633420
1.7517517518,8.2735352801
1.7617617618,9.1337363395
1.7717717718,8.4154051464
1.7817817818,7.3668414537
1.7917917918,7.7667779272
1.8018018018,6.0325448975
1.8118118118,7.9446703824
1.8218218218,9.1014426724
1.8318318318,7.8584113436
1.8418418418,6.4339381172
1.8518518519,8.2983107564
1.8618618619,8.0024681438
1.8718718719,6.4016672495
1.8818818819,7.2158450943
1.8918918919,6.7605628873
1.9019019019,8.2097758428
1.9119119119,8.7252681614
1.9219219219,8.1166543558
1.9319319319,7.6660838983
1.9419419419,8.1593745354
1.9519519520,8.9601546057
1.9619619620,7.8198305804
1.9719719720,8.6048167414
1.9819819820,9.1275384545
1.9919919920,8.3624225353
2.0020020020,9.5041297773
2.0120120120,7.9322922005
2.0220220220,9.1787694630
2.0320320320,6.6558608431
2.0420420420,7.3172383951
2.0520520521,7.7334545975
2.0620620621,8.4376459301
2.0720720721,9.7345752704
2.0820820821,8.0802677436
2.0920920921,8.2918550011
2.1021021021,7.4809504200
2.1121121121,7.9110009080
2.1221221221,8.5678472054
2.1321321321,6.5283893399
2.1421421421,8.2547432167
2.1521521522,9.6042907278
2.1621621622,10.0038401860
2.1721721722,7.6039343709
2.1821821822,8.5239933181
2.1921921922,8.3500389143
2.2022022022,8.6215589037
2.2122122122,7.7266377296
2.2222222222,8.3053062998
2.2322322322,9.1654229566
2.2422422422,10.0766007908
2.2522522523,7.8828941607
2.2622622623,8.3114016952
2.2722722723,9.3673668791
2.2822822823,8.0414723290
2.2922922923,9.0298522642
2.3023023023,7.6270192121
2.3123123123,7.5467171292
2.3223223223,9.2639002155
2.3323323323,9.4692147461
2.3423423423,8.3930983704
2.3523523524,7.8195903353
2.3623623624,10.4565446401
2.3723723724,7.6593633838
2.3823823824,9.5571428788
2.3923923924,9.6133597546
2.4024024024,10.6168284160
2.4124124124,9.9983314568
2.4224224224,10.3580115110
2.4324324324,7.8228642228
2.4424424424,9.3034435266
2.4524524525,10.0589641546
2.4624624625,9.8729666707
2.4724724725,12.3826063472
2.4824824825,10.9909991911
2.4924924925,9.2030343129
2.5025025025,8.7969280460
2.5125125125,9.4686178218
2.5225225225,7.9608907986
2.5325325325,9.7479529030
2.5425425425,10.0554214104
2.5525525526,10.5668652473
2.5625625626,9.9562086807
2.5725725726,9.5584494059
2.5825825826,9.6745661695
2.5925925926,9.8041269909
2.6026026026,9.3699140268
2.6126126126,9.6258279042
2.6226226226,9.9467819707
2.6326326326,7.7248535349
2.6426426426,11.0520883219
2.6526526527,9.0321732578
2.6626626627,10.6313900313
2.6726726727,9.9635903350
2.6826826827,10.3160215528
2.6926926927,10.6046851568
2.7027027027,8.7111006179
2.7127127127,12.1622972461
2.7227227227,11.6290145867
2.7327327327,11.2077568841
2.7427427427,11.6789975213
2.7527527528,10.4239524423
2.7627627628,12.0545634444
2.7727727728,9.9642436635
2.7827827828,9.7671967435
2.7927927928,10.6006389314
2.8028028028,11.2953852624
2.8128128128,8.6668977983
2.8228228228,9.6001077157
2.8328328328,11.3087423338
2.8428428428,11.0446045198
2.8528528529,9.9315662731
2.8628628629,11.7878996184
2.8728728729,11.3396867154
2.8828828829,11.8030976307
2.8928928929,11.0026711296
2.9029029029,10.6717130059
2.9129129129,11.0504354376
2.9229229229,9.9898448297
2.9329329329,10.8497618593
2.9429429429,11.3272365625
2.9529529530,9.7962902142
2.9629629630,11.0302968235
2.9729729730,11.4363047952
2.9829829830,10.8828344757
2.9929929930,11.6026371252
3.0030030030,10.4079901595
3.0130130130,10.4242485185
3.0230230230,11.4214602280
3.0330330330,11.7931578533
3.0430430430,11.8768837859
3.0530530531,12.5549254164
3.0630630631,11.8372096113
3.0730730731,10.6472947579
3.0830830831,10.2545608230
3.0930930931,12.1460616238
3.1031031031,12.3577061659
3.1131131131,11.3893381484
3.1231231231,12.0779302026
3.1331331331,10.2828275547
3.1431431431,11.2600949094
3.1531531532,10.9384023899
3.1631631632,13.0546412326
3.1731731732,10.3769935553
3.1831831832,11.8653997533
3.1931931932,10.6453485894
3.2032032032,10.9624348695
3.2132132132,12.5873955647
3.2232232232,12.5864059573
3.2332332332,13.1350358178
3.2432432432,12.4088675398
3.2532532533,11.7310922644
3.2632632633,9.9338718092
3.2732732733,13.6268507297
3.2832832833,10.9144864127
3.2932932933,12.1059510670
3.3033033033,12.0658842645
3.3133133133,12.0370965273
3.3233233233,12.0179440054
3.3333333333,10.7277932856
3.3433433433,9.9592085497
3.3533533534,12.0480657290
3.3633633634,13.8996337752
3.3733733734,12.1391676858
3.3833833834,14.1098151218
3.3933933934,11.5823659432
3.4034034034,12.8140574329
3.4134134134,13.5312345343
3.4234234234,10.9435512237
3.4334334334,12.6891315719
3.4434434434,11.7428853901
3.4534534535,13.6910876554
3.4634634635,12.4430950338
3.4734734735,13.3743663482
3.4834834835,11.3243575159
3.4934934935,12.2850114539
3.5035035035,13.4218558612
3.5135135135,13.5033845853
3.5235235235,14.2350641085
3.5335335335,12.1887519836
3.5435435435,11.5463526575
3.5535535536,12.3758530342
3.5635635636,12.8621750891
3.5735735736,14.8435562912
3.5835835836,11.9633950718
3.5935935936,12.3272233380
3.6036036036,12.8062129170
3.6136136136,11.8308547338
3.6236236236,12.1428092451
3.6336336336,13.9627817574
3.6436436436,13.0491319998
3.6536536537,12.6271712938
3.6636636637,12.9488723708
3.6736736737,13.2370302806
3.6836836837,13.2793841881
3.6936936937,13.0643153237
3.7037037037,14.4028143376
3.7137137137,13.8729262356
3.7237237237,13.4877222140
3.7337337337,12.4254001367
3.7437437437,12.1725120696
3.7537537538,13.9877009315
3.7637637638,10.8644623049
3.7737737738,13.7999838086
3.7837837838,14.9659288553
3.7937937938,13.3337430967
3.8038038038,13.4243315179
3.8138138138,13.8952236159
3.8238238238,15.4596596600
3.8338338338,13.0580169853
3.8438438438,13.8344992026
3.8538538539,12.2709527320
3.8638638639,12.8208457157
3.8738738739,13.9029226143
3.8838838839,13.7168618760
3.8938938939,12.9204868064
3.9039039039,11.6991287313
3.9139139139,13.5732234851
3.9239239239,13.7057115597
3.9339339339,14.3493699050
3.9439439439,13.2793148004
3.9539539540,13.3006368134
3.9639639640,14.4415050735
3.9739739740,14.5835862730
3.9839839840,15.4801391888
3.9939939940,12.2538974593
4.0040040040,12.8913635478
4.0140140140,13.8179700144
4.0240240240,14.7560111539
4.0340340340,14.3614573047
4.0440440440,15.8354522596
4.0540540541,15.8692642571
4.0640640641,15.5313478788
4.0740740741,14.1567725576
4.0840840841,14.8108147572
4.0940940941,14.0048043929
4.1041041041,14.6210674699
4.1141141141,14.8035518836
4.1241241241,15.1934665048
4.1341341341,12.8993040700
4.1441441441,14.0317372415
4.1541541542,13.6635433457
4.1641641642,14.3117477672
4.1741741742,13.6203201833
4.1841841842,14.6583867992
4.1941941942,14.8271835879
4.2042042042,14.0087465026
4.2142142142,13.3501702884
4.2242242242,13.7977607372
4.2342342342,15.6488907391
4.2442442442,15.9628328438
4.2542542543,14.7393614555
4.2642642643,11.8875688774
4.2742742743,15.6767783550
4.2842842843,16.0491090170
4.2942942943,16.9727875269
4.3043043043,14.9672234169
4.3143143143,15.7923235212
4.3243243243,17.0967263867
4.3343343343,14.9666205777
4.3443443443,17.0160511885
4.3543543544,15.4806315509
4.3643643644,15.5215732440
4.3743743744,14.9177162646
4.3843843844,14.6994315636
4.3943943944,14.8124108375
4.4044044044,16.3561642449
4.4144144144,14.7963253556
4.4244244244,12.8630359144
4.4344344344,15.5604530167
4.4444444444,15.0805924877
4.4544544545,16.0477249033
4.4644644645,15.3675672140
4.4744744745,15.0025374786
4.4844844845,14.1787905400
4.4944944945,15.3709109714
4.5045045045,15.4998762387
4.5145145145,16.5942697552
4.5245245245,16.3210725995
4.5345345345,15.6275026060
4.5445445445,17.3437824502
4.5545545546,15.8345658115
4.5645645646,15.8586956707
4.5745745746,16.6043154866
4.5845845846,15.9823435089
4.5945945946,15.6143571226
4.6046046046,15.2750209593
4.6146146146,15.0982626926
4.6246246246,16.9197934349
4.6346346346,16.0011622326
4.6446446446,15.5351545796
4.6546546547,16.3912177671
4.6646646647,15.6206501605
4.6746746747,16.7519004648
4.6846846847,16.8528179222
4.6946946947,16.6553506950
4.7047047047,16.4532084886
4.7147147147,15.3768108977
4.7247247247,15.8247348338
4.7347347347,16.8017791413
4.7447447447,14.7864117372
4.7547547548,14.8910179602
4.7647647648,16.1505521624
4.7747747748,16.8891804448
4.7847847848,14.8862643152
4.7947947948,15.4522094849
4.8048048048,16.1868521418
4.8148148148,14.5071471163
4.8248248248,17.0826200868
4.8348348348,16.4204659621
4.8448448448,15.8926370339
4.8548548549,15.8898644729
4.8648648649,16.0423368051
4.8748748749,17.3033499494
4.8848848849,16.7862833295
4.8948948949,17.8387579839
4.9049049049,15.2155749904
4.9149149149,15.7795737482
4.9249249249,15.9118598265
4.9349349349,17.1107085466
4.9449449449,18.8586123619
4.9549549550,17.8560903878
4.9649649650,17.4138446245
4.9749749750,17.4600920675
4.9849849850,15.8834171552
4.9949949950,19.0845141596
5.0050050050,16.9518679129
5.0150150150,15.7316440890
5.0250250250,16.6047472393
5.0350350350,17.7114476568
5.0450450450,16.1805450880
5.0550550551,17.3138960907
5.0650650651,18.1258738570
5.0750750751,17.1511668937
5.0850850851,18.4794100550
5.0950950951,16.3021138410
5.1051051051,16.4559575465
5.1151151151,16.8971357654
5.1251251251,17.3956118520
5.1351351351,17.4981176424
5.1451451451,16.8515693245
5.1551551552,18.9598578886
5.1651651652,17.6329286552
5.1751751752,16.6739316863
5.1851851852,17.4025989607
5.1951951952,16.6796407720
5.2052052052,17.4019072597
5.2152152152,18.6302777999
5.2252252252,17.1989510031
5.2352352352,18.5808270168
5.2452452452,18.5582908271
5.2552552553,17.8609298858
5.2652652653,18.5816614941
5.2752752753,16.8659373312
5.2852852853,17.3880809717
5.2952952953,17.4395475618
5.3053053053,17.4463092137
5.3153153153,20.1341864335
5.3253253253,18.7100997175
5.3353353353,15.8108143119
5.3453453453,18.9280848476
5.3553553554,20.1081408374
5.3653653654,17.9807804919
5.3753753754,17.7759173967
5.3853853854,17.9827907974
5.3953953954,17.2000168511
5.4054054054,19.0354416962
5.4154154154,19.3525002767
5.4254254254,19.3858053480
5.4354354354,17.3406260031
5.4454454454,17.8174637431
5.4554554555,18.5501556692
5.4654654655,17.6023458998
5.4754754755,18.9622681572
5.4854854855,20.8177310131
5.4954954955,19.1394708499
5.5055055055,18.2799435437
5.5155155155,19.0212776709
5.5255255255,18.8854351559
5.5355355355,18.1939666998
5.5455455455,18.7259071747
5.5555555556,19.5216620584
5.5655655656,19.3365127030
5.5755755756,18.7036920752
5.5855855856,16.9900946059
5.5955955956,18.9579452723
5.6056056056,17.6309694365
5.6156156156,19.2512841562
5.6256256256,17.6750535182
5.6356356356,19.3894510105
5.6456456456,17.6108046054
5.6556556557,19.3549245655
5.6656656657,19.7005974968
5.6756756757,17.9061954058
5.6856856857,19.4057589689
5.6956956957,18.9943297777
5.7057057057,18.5432252873
5.7157157157,19.1617255238
5.7257257257,19.6143897972
5.7357357357,18.4122972772
5.7457457457,19.5663881167
5.7557557558,19.3651030176
5.7657657658,19.3087988634
5.7757757758,18.6363723642
5.7857857858,20.5097183785
5.7957957958,18.4194927572
5.8058058058,19.8285592966
5.8158158158,18.0699059737
5.8258258258,19.3340447185
5.8358358358,19.7564265381
5.8458458458,19.6014274879
5.8558558559,20.1448790557
5.8658658659,18.7946245605
5.8758758759,19.8123920970
5.8858858859,19.1975612934
5.8958958959,19.3209358172
5.9059059059,19.8872997608
5.9159159159,20.0991769633
5.9259259259,19.1942399286
5.9359359359,20.3734370959
5.9459459459,18.7666823506
5.9559559560,19.6973592348
5.9659659660,21.1517902149
5.9759759760,21.3812922642
5.9859859860,20.5803027312
5.9959959960,20.5009833500
6.0060060060,20.0741205898
6.0160160160,18.5370669130
6.0260260260,19.2268699587
6.0360360360,19.0746098358
6.0460460460,21.3017099490
6.0560560561,22.3078068375
6.0660660661,19.3496364199
6.0760760761,20.1708839248
6.0860860861,20.5367650074
6.0960960961,19.7171899223
6.1061061061,20.2996946779
6.1161161161,19.1828239462
6.1261261261,20.3663227443
6.1361361361,20.9240106077
6.1461461461,18.1403254095
6.1561561562,19.5916507313
6.1661661662,20.6457252430
6.1761761762,22.5656860498
6.1861861862,18.8925592260
6.1961961962,21.2395991285
6.2062062062,21.6562623275
6.2162162162,20.3747491167
6.2262262262,20.3464136367
6.2362362362,19.9000874596
6.2462462462,20.0012735985
6.2562562563,22.8774380005
6.2662662663,20.7324226188
6.2762762763,21.3915634808
6.2862862863,23.3930582667
6.2962962963,19.3681355327
6.3063063063,20.7812618561
6.3163163163,20.6951458281
6.3263263263,20.5530917248
6.3363363363,20.6209305203
6.3463463463,20.8879844965
6.3563563564,21.7987716460
6.3663663664,21.4044020829
6.3763763764,19.9314952567
6.3863863864,20.1651088460
6.3963963964,19.9602087712
6.4064064064,21.2616744825
6.4164164164,24.3398183927
6.4264264264,22.3959234266
6.4364364364,20.2766426198
6.4464464464,22.2441748083
6.4564564565,20.1698767665
6.4664664665,22.2638322650
6.4764764765,23.3309954258
6.4864864865,21.2612895479
6.4964964965,22.6497181735
6.5065065065,23.2511775162
6.5165165165,22.5424518817
6.5265265265,21.1906253091
6.5365365365,21.7658071257
6.5465465465,21.7184825725
6.5565565566,22.2186127712
6.5665665666,22.1206517118
6.5765765766,21.5789761403
6.5865865866,21.8717812989
6.5965965966,21.4274960500
6.6066066066,22.1519090592
6.6166166166,19.7706465817
6.6266266266,20.1372838326
6.6366366366,22.9681618840
6.6466466466,22.3436249806
6.6566566567,21.2616114733
6.6666666667,22.7503300959
6.6766766767,22.1918148175
6.6866866867,21.2687304355
6.6966966967,20.5629526794
6.7067067067,21.0641112146
6.7167167167,21.8358119190
6.7267267267,23.6456233847
6.7367367367,21.4183594226
6.7467467467,22.1035037813
6.7567567568,22.4368757267
6.7667667668,23.2917998950
6.7767767768,22.5020689828
6.7867867868,21.3030571194
6.7967967968,23.7320968426
6.8068068068,23.2383017196
6.8168168168,22.6272205657
6.8268268268,21.4916900700
6.8368368368,23.0095018852
6.8468468468,21.4290517446
6.8568568569,22.1005963858
6.8668668669,23.4018331892
6.8768768769,24.0415519055
6.8868868869,22.0909691583
6.8968968969,22.2285464636
6.9069069069,22.1510911569
6.9169169169,21.7942008567
6.9269269269,24.0481099412
6.9369369369,23.5573929647
6.9469469469,24.2584274041
6.9569569570,22.3521323300
6.9669669670,23.4164328082
6.9769769770,23.7500815074
6.9869869870,21.8428857383
6.9969969970,22.2017229452
7.0070070070,24.2473849204
7.0170170170,22.1138621414
7.0270270270,24.1840860959
7.0370370370,23.2416324548
7.0470470470,22.4013601631
7.0570570571,24.0972349991
7.0670670671,23.2370467589
7.0770770771,23.0112624945
7.0870870871,22.2323703613
7.0970970971,24.3219183220
7.1071071071,23.2221627070
7.1171171171,22.5006644842
7.1271271271,23.2973269834
7.1371371371,23.9628294921
7.1471471471,23.9581869504
7.1571571572,22.2073415088
7.1671671672,22.5052122520
7.1771771772,24.4697420367
7.1871871872,23.9421268367
7.1971971972,24.5753103503
7.2072072072,22.9979539452
7.2172172172,23.4567580035
7.2272272272,24.7347242185
7.2372372372,23.3833111986
7.2472472472,24.8226390753
7.2572572573,22.6285591173
7.2672672673,22.8201897460
7.2772772773,24.6608700675
7.2872872873,27.3714370588
7.2972972973,22.9367853469
7.3073073073,25.6656680467
7.3173173173,23.3078932684
7.3273273273,24.0120529367
7.3373373373,24.3691363625
7.3473473473,23.8991420075
7.3573573574,23.9069924393
7.3673673674,22.8518249189
7.3773773774,25.8901860162
7.3873873874,24.5663493717
7.3973973974,23.1051033703
7.4074074074,21.9759205800
7.4174174174,23.6251580379
7.4274274274,25.1189491451
7.4374374374,24.0915333761
7.4474474474,24.3732154765
7.4574574575,25.1452898620
7.4674674675,24.5647614410
7.4774774775,22.7247959444
7.4874874875,24.3065137445
7.4974974975,23.0609316819
7.5075075075,25.4372078129
7.5175175175,24.2686130590
7.5275275275,25.5423737143
7.5375375375,24.5402231888
7.5475475475,24.0035564348
7.5575575576,25.1655427311
7.5675675676,23.8237181751
7.5775775776,24.3738270936
7.5875875876,25.0046158691
7.5975975976,22.7531938280
7.6076076076,25.0371603970
7.6176176176,27.1214009965
7.6276276276,25.5813942622
7.6376376376,24.9889078859
7.6476476476,23.7941623734
7.6576576577,25.1273470962
7.6676676677,24.5853760067
7.6776776777,25.3544744443
7.6876876877,25.0260455250
7.6976976977,24.8080509209
7.7077077077,24.5031383664
7.7177177177,25.9082039459
7.7277277277,25.0918882184
7.7377377377,25.6810117084
7.7477477477,23.4119128442
7.7577577578,25.4619403214
7.7677677678,24.0806768784
7.7777777778,23.5636058709
7.7877877878,25.3122088373
7.7977977978,25.3444081217
7.8078078078,26.4064151702
7.8178178178,26.2260232509
7.8278278278,24.7896174142
7.8378378378,25.5012708848
7.8478478478,23.3509869397
7.8578578579,27.2928373218
7.8678678679,24.2833790980
7.8778778779,24.2947306090
7.8878878879,24.9297743061
7.8978978979,27.1064337892
7.9079079079,26.9012497785
7.9179179179,25.2346694360
7.9279279279,25.4821011928
7.9379379379,24.6529923166
7.9479479479,25.7807641287
7.9579579580,25.5789508214
7.9679679680,26.2735855352
7.9779779780,27.3185954430
7.9879879880,27.5814503140
7.9979979980,25.8363875254
8.0080080080,25.3167511905
8.0180180180,23.7359345123
8.0280280280,25.1546213850
8.0380380380,25.5257215073
8.0480480480,26.2333316213
8.0580580581,26.5758264285
8.0680680681,27.6720716511
8.0780780781,26.6057219225
8.0880880881,27.8599414896
8.0980980981,26.6503026900
8.1081081081,26.0439769869
8.1181181181,26.3275536501
8.1281281281,25.3715672247
8.1381381381,24.7518792886
8.1481481481,26.0050092270
8.1581581582,25.0562999612
8.1681681682,24.9844006552
8.1781781782,27.4526399340
8.1881881882,25.3227057826
8.1981981982,25.8402875797
8.2082082082,24.7210664395
8.2182182182,26.3401953137
8.2282282282,25.9001111746
8.2382382382,26.4570741829
8.2482482482,28.2685792839
8.2582582583,25.3931681319
8.2682682683,26.8862631685
8.2782782783,25.9734077283
8.2882882883,26.1439645296
8.2982982983,28.4313292702
8.3083083083,27.3193816018
8.3183183183,27.5284227216
8.3283283283,29.3282418542
8.3383383383,26.4040479317
8.3483483483,27.3565106183
8.3583583584,26.6355138739
8.3683683684,28.1570877368
8.3783783784,26.4207738101
8.3883883884,27.2734233853
8.3983983984,27.2291684058
8.4084084084,27.0760667592
8.4184184184,27.6124045871
8.4284284284,27.4093167920
8.4384384384,28.0447913343
8.4484484484,27.1462608323
8.4584584585,27.0309923174
8.4684684685,27.8198901207
8.4784784785,28.2446603243
8.4884884885,28.6242323455
8.4984984985,27.3660502483
8.5085085085,28.6717904568
8.5185185185,26.5478672918
8.5285285285,26.9765596440
8.5385385385,26.6712871489
8.5485485485,27.6067915046
8.5585585586,27.4976139969
8.5685685686,28.3114324199
8.5785785786,27.5848617419
8.5885885886,26.9831231880
8.5985985986,27.4685772619
8.6086086086,29.0167827270
8.6186186186,28.1499555384
8.6286286286,28.2090038008
8.6386386386,25.9449295226
8.6486486486,28.3849288057
8.6586586587,27.7077501937
8.6686686687,28.1949013945
8.6786786787,26.5322554694
8.6886886887,26.7583060407
8.6986986987,28.5964131696
8.7087087087,27.9183659869
8.7187187187,29.1024767916
8.7287287287,27.4096174535
8.7387387387,29.8384595103
8.7487487487,29.8084661916
8.7587587588,29.7359741857
8.7687687688,28.9613454956
8.7787787788,27.4030058382
8.7887887888,28.8663832025
8.7987987988,28.2121143301
8.8088088088,27.9747676447
8.8188188188,29.2366673402
8.8288288288,29.3316482081
8.8388388388,28.5148814258
8.8488488488,30.2057583729
8.8588588589,29.1912484423
8.8688688689,30.1185872203
8.8788788789,29.0719447069
8.8888888889,29.7175770888
8.8988988989,28.8669543881
8.9089089089,28.8761200284
8.9189189189,27.9912803244
8.9289289289,27.5852717342
8.9389389389,27.3417685512
8.9489489489,28.0129090464
8.9589589590,28.3832487873
8.9689689690,27.6373369391
8.9789789790,29.5732507852
8.9889889890,29.9981077823
8.9989989990,28.9302798559
9.0090090090,29.1206733573
9.0190190190,28.5945551716
9.0290290290,28.7527410858
9.0390390390,29.6710820383
9.0490490490,27.9744891674
9.0590590591,28.0507280346
9.0690690691,29.7687253507
9.0790790791,29.2469914413
9.0890890891,29.9169227276
9.0990990991,29.1692141885
9.1091091091,28.7159215276
9.1191191191,28.9527805654
9.1291291291,29.9387867426
9.1391391391,28.9517806401
9.1491491491,29.1169947637
9.1591591592,30.0097741144
9.1691691692,29.6411113819
9.1791791792,29.9925452794
9.1891891892,30.0440024912
9.1991991992,28.8568044956
9.2092092092,29.4904615154
9.2192192192,30.0183461162
9.2292292292,30.3878043508
9.2392392392,30.5651969931
9.2492492492,30.3578987162
9.2592592593,28.4252908976
9.2692692693,29.4559442334
9.2792792793,28.3389728126
9.2892892893,30.1956603474
9.2992992993,31.3198340465
9.3093093093,31.3452271343
9.3193193193,30.8733900359
9.3293293293,30.7040109219
9.3393393393,28.7838716265
9.3493493493,31.9313075976
9.3593593594,29.5731216900
9.3693693694,29.9140811875
9.3793793794,31.7210209954
9.3893893894,31.7441598625
9.3993993994,30.3571640341
9.4094094094,30.3359609273
9.4194194194,30.2690051154
9.4294294294,28.5763684450
9.4394394394,30.9150542471
9.4494494494,28.6658741197
9.4594594595,31.1120196174
9.4694694695,29.7384167564
9.4794794795,29.0375434592
9.4894894895,29.7190058455
9.4994994995,31.2236994342
9.5095095095,31.0571878195
9.5195195195,28.5067561032
9.5295295295,28.0683891133
9.5395395395,30.4096772006
9.5495495495,30.2117355922
9.5595595596,28.9932839029
9.5695695696,28.4594525470
9.5795795796,31.5289951723
9.5895895896,29.6801308500
9.5995995996,32.0904389162
9.6096096096,30.0723690123
9.6196196196,32.8474242005
9.6296296296,31.2106821925
9.6396396396,29.8028134293
9.6496496496,30.2907530688
9.6596596597,29.4523908204
9.6696696697,30.4777443157
9.6796796797,31.2945434979
9.6896896897,32.6614612567
9.6996996997,30.8317371271
9.7097097097,30.1404828486
9.7197197197,31.7445135721
9.7297297297,31.5650953613
9.7397397397,33.1923904964
9.7497497497,29.8498148663
9.7597597598,32.2803188397
9.7697697698,31.8338421215
9.7797797798,30.6691927428
9.7897897898,31.6501692755
9.7997997998,31.1635027169
9.8098098098,31.5942765364
9.8198198198,33.2874315758
9.8298298298,31.5571868465
9.8398398398,31.1242321273
9.8498498498,32.0105525710
9.8598598599,30.6720170536
9.8698698699,32.4286721011
9.8798798799,29.6936255213
9.8898898899,31.1123222225
9.8998998999,29.5916639394
9.9099099099,31.9743270632
9.9199199199,32.5477168090
9.9299299299,33.0668953397
9.9399399399,33.5224709297
9.9499499499,32.0824872985
9.9599599600,32.1288484842
9.9699699700,31.6826170318
9.9799799800,32.1669234430
9.9899899900,34.1359552791
